Date,CSCO,PFE,INTC,QCOM,PG,CMCSA,CVX,GE,BA,AMZN,ORCL,GOOG,LRCX,VZ,CAT,WMT,GILD,GS,MSFT,AMAT,MRK,PYPL,AAPL,UNP,T,JPM,NFLX,GOOGL,DIS,BAC,UNH,AVGO,CVS,TXN,SLB,WYNN,META,C,V,AMD,XOM,HD,BKNG,IBM,BRK-B,NVDA,JNJ,MU,WFC
2013-02-10,14.381082534790039,15.386212348937988,15.178948402404785,47.539764404296875,53.17221450805664,14.743215560913086,68.92816162109375,86.37679290771484,64.1564712524414,13.09749984741211,29.06492042541504,19.445344924926758,3.6350173950195312,23.67051887512207,69.94303131103516,18.477888107299805,28.801647186279297,120.01972961425781,22.264575958251953,11.401469230651855,26.595022201538086,,14.485843658447266,50.680137634277344,10.887523651123047,34.623817443847656,25.85285758972168,19.536733627319336,48.87621307373047,9.336203575134277,47.48363494873047,2.5795021057128906,36.80261993408203,24.529939651489258,57.11949157714844,100.7186279296875,28.394227981567383,32.14231491088867,36.10353088378906,2.5899999141693115,53.62052917480469,50.24458312988281,692.055908203125,118.8861083984375,97.25,0.285392165184021,53.201820373535156,7.5694427490234375,24.651405334472656
2013-02-17,14.265544891357422,15.620894432067871,15.265687942504883,46.46045684814453,53.72675323486328,15.690585136413574,69.05633544921875,89.40959167480469,63.27821731567383,13.254500389099121,28.989973068237305,19.631534576416016,3.6256330013275146,23.697200775146484,69.04753112792969,17.914352416992188,29.294572830200195,122.70354461669922,22.636323928833008,11.585444450378418,26.750024795532227,,14.03386402130127,52.08083724975586,10.915303230285645,34.80179977416992,27.072856903076172,19.723800659179688,49.7256965637207,9.550555229187012,47.13823699951172,2.5663561820983887,36.745113372802734,24.036191940307617,58.035682678222656,98.67980194091797,28.165481567382812,33.01591873168945,36.223236083984375,2.7100000381469727,53.46925735473633,50.62696838378906,693.468017578125,118.47350311279297,99.7699966430664,0.29369792342185974,53.68113327026367,7.725714683532715,24.849300384521484
2013-02-24,14.20438003540039,15.672401428222656,14.759719848632812,46.11252212524414,54.04262161254883,15.184561729431152,69.65704345703125,90.52823638916016,64.65291595458984,13.270999908447266,28.939998626708984,19.800395965576172,3.5855367183685303,24.230926513671875,66.10828399658203,18.198701858520508,29.893157958984375,121.99097442626953,22.620025634765625,11.44210147857666,27.75104331970215,,13.748711585998535,51.77253723144531,11.014082908630371,34.82316589355469,25.694286346435547,19.893455505371094,48.50959777832031,9.082161903381348,44.794490814208984,2.489671468734741,36.910438537597656,24.458389282226562,56.41130447387695,94.16954040527344,26.98197364807129,32.22514724731445,36.55339050292969,2.609999895095825,53.977542877197266,49.172367095947266,676.1278076171875,118.53833770751953,101.20999908447266,0.2888529598712921,54.1744384765625,7.833153247833252,25.31576156616211
2013-03-03,14.156805038452148,15.678129196166992,15.200640678405762,47.07822799682617,53.691646575927734,15.230215072631836,70.22169494628906,89.754150390625,65.17578125,13.286999702453613,28.840065002441406,19.960838317871094,3.6409873962402344,24.935434341430664,65.97826385498047,18.54509735107422,30.59734535217285,119.57750701904297,22.77484893798828,11.458963394165039,27.53148078918457,,13.128388404846191,52.252586364746094,11.115951538085938,34.82316589355469,27.0528564453125,20.054649353027344,49.475311279296875,9.010865211486816,44.01323699951172,2.4611897468566895,37.061378479003906,24.701683044433594,56.30253219604492,93.55158233642578,27.628429412841797,31.713035583496094,36.243858337402344,2.4200000762939453,54.11674499511719,51.759178161621094,686.9111328125,119.6112060546875,102.05000305175781,0.29503554105758667,54.4941520690918,8.057795524597168,25.011857986450195
2013-03-10,14.836437225341797,16.13605308532715,15.59818172454834,47.50146484375,54.17600631713867,15.599278450012207,71.22486877441406,91.99896240234375,68.50714874267578,13.709500312805176,29.73948860168457,20.587997436523438,3.6580495834350586,25.597248077392578,65.36443328857422,19.000364303588867,31.99165153503418,121.52372741699219,22.815589904785156,11.416805267333984,27.75104331970215,,13.166507720947266,53.06755065917969,11.322772026062012,35.741641998291016,26.385713577270508,20.684755325317383,51.31734085083008,9.590929985046387,44.251708984375,2.57585072517395,37.57892990112305,25.252674102783203,56.53458786010742,94.17757415771484,27.807443618774414,35.154720306396484,36.83768844604492,2.559999942779541,53.8383903503418,53.51374816894531,711.8943481445312,124.01459503173828,103.62999725341797,0.29758888483047485,55.55277633666992,8.985661506652832,25.796342849731445
2013-03-17,14.904399871826172,16.03875160217285,15.453618049621582,46.30412673950195,53.586341857910156,15.488932609558105,71.89166259765625,90.72173309326172,72.89266967773438,13.090999603271484,30.264158248901367,20.161638259887695,3.553971529006958,25.6292667388916,64.15116882324219,18.86247444152832,31.808563232421875,123.00127410888672,22.84818458557129,11.222868919372559,28.74884033203125,,13.530653953552246,54.2115592956543,11.245601654052734,35.61345672607422,26.407142639160156,20.25639533996582,51.487239837646484,9.988235473632812,45.182979583740234,2.6291637420654297,38.51336669921875,25.10240364074707,57.578819274902344,96.28022766113281,26.504592895507812,35.59150314331055,36.35162353515625,2.5999999046325684,54.0804328918457,52.05884552001953,704.5672607421875,126.69081115722656,102.79000091552734,0.2934105396270752,56.26327896118164,9.151700019836426,26.997821807861328
2013-03-24,14.102433204650879,16.244810104370117,15.417475700378418,46.9811897277832,54.239173889160156,15.682971954345703,72.79268646240234,90.45079040527344,71.53483581542969,12.887499809265137,26.63313102722168,20.062847137451172,3.4601330757141113,26.162992477416992,63.17623519897461,19.325576782226562,32.047977447509766,116.45563507080078,23.01929473876953,11.180712699890137,28.62495231628418,,14.087241172790527,53.23588562011719,11.245601654052734,34.7306022644043,25.899999618530273,20.15713882446289,50.771888732910156,9.98028564453125,44.96009063720703,2.6284568309783936,39.67781448364258,24.658750534057617,53.931217193603516,97.97356414794922,25.589614868164062,34.062721252441406,36.70472717285156,2.5399999618530273,54.03202819824219,52.443355560302734,689.1724243164062,125.01668548583984,102.56999969482422,0.28969642519950867,56.65406036376953,9.806089401245117,26.291072845458984
2013-03-31,14.20438003540039,16.519563674926758,15.786110877990723,47.708160400390625,54.091758728027344,15.972129821777344,71.37504577636719,89.48323059082031,72.40350341796875,13.32450008392334,26.924610137939453,19.66372299194336,3.5369107723236084,26.232378005981445,62.80790328979492,19.468669891357422,34.46337127685547,116.8925552368164,23.312641143798828,11.3662109375,28.820560455322266,,13.500152587890625,54.48701095581055,11.325864791870117,33.7907829284668,27.040000915527344,19.756141662597656,50.789772033691406,9.678337097167969,47.230384826660156,2.6372673511505127,39.52688217163086,25.388633728027344,54.30830764770508,100.44537353515625,25.440433502197266,33.31714630126953,38.94014358520508,2.549999952316284,54.52821731567383,52.60921859741211,679.5444946289062,125.73583984375,104.19999694824219,0.2978210747241974,57.925804138183594,9.747488021850586,26.14264488220215
2013-04-07,14.12051773071289,16.656938552856445,15.135584831237793,46.43955993652344,54.91302490234375,15.886128425598145,70.59410858154297,88.74784851074219,72.67338562011719,12.77400016784668,26.674772262573242,19.387903213500977,3.4780478477478027,26.451196670532227,61.09634780883789,19.87454605102539,33.3577995300293,114.14397430419922,23.385984420776367,11.130119323730469,29.426971435546875,,12.906670570373535,53.006324768066406,11.736420631408691,34.32447052001953,23.522857666015625,19.479022979736328,51.594539642333984,9.511467933654785,51.26737976074219,2.5205297470092773,39.99409866333008,24.472688674926758,53.91670608520508,94.73133087158203,27.240556716918945,32.390846252441406,37.86713790893555,2.2899999618530273,53.862571716308594,52.82032775878906,684.6300048828125,123.44281768798828,104.1500015258789,0.2892323434352875,58.28818130493164,9.093096733093262,26.25572967529297
2013-04-14,14.757689476013184,17.555612564086914,15.670462608337402,47.5228385925293,56.21164321899414,16.05431365966797,72.04781341552734,90.79914855957031,74.96734619140625,13.643500328063965,27.865673065185547,19.561220169067383,3.56676983833313,27.430076599121094,61.42135238647461,20.439115524291992,36.56892395019531,118.45745086669922,23.459321975708008,11.492691993713379,30.718034744262695,,13.107950210571289,54.05083465576172,12.10202693939209,35.11253356933594,24.742856979370117,19.653152465820312,54.142967224121094,9.670390129089355,52.03515625,2.56311297416687,41.3454475402832,25.65339469909668,54.866695404052734,103.15796661376953,27.25050163269043,33.72380447387695,38.002410888671875,2.4800000190734863,53.850494384765625,55.50431442260742,733.8065795898438,124.60406494140625,107.04000091552734,0.3038565218448639,58.78554153442383,9.776790618896484,26.29814338684082
2013-04-21,14.017751693725586,17.77884864807129,16.21979522705078,45.56292724609375,57.15925216674805,15.503881454467773,69.6209716796875,84.18079376220703,74.18301391601562,13.015999794006348,26.95792007446289,19.80435562133789,3.5514135360717773,28.179737091064453,58.45798110961914,20.368864059448242,37.44213104248047,110.19593048095703,24.257863998413086,10.902460098266602,30.965803146362305,,11.910303115844727,55.80318832397461,12.004802703857422,33.83729934692383,23.338571548461914,19.89743423461914,55.04609680175781,9.26513671875,49.56672286987305,2.2951276302337646,41.856048583984375,24.50847053527832,50.72594451904297,102.37145233154297,25.589614868164062,33.91210174560547,37.59200668334961,2.4700000286102295,52.9185676574707,55.79080581665039,675.0120239257812,112.00099182128906,105.27999877929688,0.2917856276035309,60.028865814208984,9.132168769836426,25.930620193481445
2013-04-28,14.16162395477295,17.223623275756836,16.913684844970703,43.8453254699707,54.51744079589844,15.813497543334961,72.10789489746094,85.9611587524414,78.3071060180664,12.740500450134277,26.949588775634766,19.84273338317871,3.8960635662078857,28.92401123046875,61.54695510864258,20.564002990722656,36.18162536621094,114.47759246826172,25.903846740722656,11.922718048095703,31.213594436645508,,12.723678588867188,56.44214630126953,11.61593246459961,35.019405364990234,30.792856216430664,19.935993194580078,55.32328796386719,9.869040489196777,49.10440444946289,2.357534646987915,41.661224365234375,25.77454376220703,53.18427276611328,108.74359130859375,26.70350456237793,35.335453033447266,38.34173583984375,2.640000104904175,53.25141906738281,55.300758361816406,692.4114379882812,114.54166412353516,107.0999984741211,0.31128448247909546,60.47646713256836,9.210301399230957,26.77165412902832
2013-05-05,14.271245002746582,16.576801300048828,17.48160171508789,45.44889450073242,55.288204193115234,16.260726928710938,74.18030548095703,87.35449981689453,79.05770111083984,12.90250015258789,27.799057006835938,20.939579010009766,3.925067663192749,28.411653518676758,63.21866226196289,20.618637084960938,38.83644485473633,115.47848510742188,27.289077758789062,12.50451946258545,29.779088973999023,,13.723397254943848,57.17291259765625,11.710018157958984,34.08087158203125,30.492856979370117,21.037992477416992,57.943260192871094,9.72601318359375,48.6421012878418,2.3406484127044678,42.31792449951172,26.6904296875,54.91017532348633,111.39197540283203,28.155536651611328,35.38084030151367,41.16411590576172,3.5999999046325684,54.4737663269043,55.760650634765625,715.6961669921875,120.55436706542969,108.63999938964844,0.3219623565673828,60.924068450927734,9.40564250946045,26.67270851135254
